date	real price	predicted price
2023-01-01	0.4524712808578016	0.45385241508483887
2023-01-01	0.4525881765337244	0.453549325466156
2023-01-01	0.45454352238552187	0.45564883947372437
2023-01-01	0.45971881276500787	0.45585429668426514
2023-01-01	0.45913433438539425	0.45747074484825134
2023-01-01	0.4639695646167416	0.46152785420417786
2023-01-01	0.46244992082974673	0.4629208445549011
2023-01-01	0.46108968023719193	0.4666063189506531
2023-01-01	0.4589430505520664	0.4667738378047943
2023-01-01	0.45843296032985836	0.4654252827167511
2023-01-01	0.457848481950245	0.4635522663593292
2023-01-01	0.45796537762616757	0.46260708570480347
2023-01-01	0.4554468071540152	0.46145039796829224
2023-01-01	0.4588261548761436	0.46188119053840637
2023-01-01	0.4581779152187543	0.46015116572380066
2023-01-01	0.4571896154132261	0.4612492620944977
2023-01-01	0.4572958842095194	0.4622238278388977
2023-01-01	0.45618006184843934	0.4616735577583313
2023-01-01	0.45846484096874635	0.46077343821525574
2023-01-01	0.4551917620429114	0.46031448245048523
2023-01-02	0.4519399368763349	0.46151554584503174
2023-01-02	0.44914506753382005	0.46067142486572266
2023-01-02	0.4499420835060201	0.45712414383888245
2023-01-02	0.45207808631151636	0.4544607400894165
2023-01-02	0.4552874039595753	0.45373010635375977
2023-01-02	0.45149360793190296	0.4552397131919861
2023-01-02	0.4510579058671002	0.45823073387145996
2023-01-02	0.4526625646911297	0.45649126172065735
2023-01-02	0.45399092464479646	0.455439031124115
2023-01-02	0.45454352238552187	0.4558418095111847
2023-01-02	0.4573065110891487	0.45750895142555237
2023-01-02	0.4583373184131942	0.4579041004180908
2023-01-02	0.4574765411632182	0.4603118896484375
2023-01-02	0.4568070477465702	0.4615155756473541
2023-01-02	0.4594000063761276	0.4612146317958832
2023-01-02	0.4592512300613171	0.4610125422477722
2023-01-02	0.4580503926632022	0.4623537063598633
2023-01-02	0.4556487178669726	0.4628556966781616
2023-01-02	0.4586242441631862	0.4620632529258728
2023-01-03	0.45888991615391955	0.46026068925857544
2023-01-03	0.45591438985770594	0.46160081028938293
2023-01-03	0.4528219678855698	0.46251288056373596
2023-01-03	0.45412907407997793	0.4607815146446228
2023-01-03	0.45630758440399144	0.4579804539680481
2023-01-03	0.4549792244503246	0.4574868679046631
2023-01-03	0.4549473438114367	0.4593241810798645
2023-01-03	0.4528007141263111	0.45910507440567017
2023-01-03	0.4529388635614924	0.4586365222930908
2023-01-03	0.4541184472003484	0.4574451744556427
2023-01-03	0.4531939086725964	0.4564324915409088
2023-01-03	0.4560419124132581	0.4571681320667267
2023-01-03	0.45167426488560153	0.45782649517059326
2023-01-03	0.4521524744689216	0.4588286578655243
2023-01-03	0.44478804688579276	0.4573870003223419
2023-01-03	0.4464777207468571	0.4555876851081848
2023-01-03	0.44421419538580875	0.4510229229927063
2023-01-03	0.4441185534691448	0.44909948110580444
2023-01-03	0.4415787292377338	0.4477669596672058
2023-01-04	0.44043102623776575	0.448294997215271
2023-01-04	0.42487327446042	0.44498634338378906
2023-01-04	0.4288477274417911	0.4437820613384247
2023-01-04	0.4264141720066736	0.4343748986721039
2023-01-04	0.42624414193260435	0.43124210834503174
2023-01-04	0.42816760714551383	0.43163543939590454
2023-01-04	0.4277000244418231	0.42954856157302856
2023-01-04	0.42489452821967866	0.43138235807418823
2023-01-04	0.4235342876271239	0.4322156310081482
2023-01-04	0.4236405564234174	0.4296204447746277
2023-01-04	0.41907099818280363	0.42744094133377075
2023-01-04	0.4165630545902806	0.42592501640319824
2023-01-04	0.4071263854794317	0.4246353507041931
2023-01-04	0.4085291335905038	0.42116695642471313
2023-01-04	0.41479899257181096	0.41329503059387207
2023-01-04	0.4137044239699895	0.4121921956539154
2023-01-04	0.41519218711809647	0.41599541902542114
2023-01-04	0.416446158914358	0.4181631803512573
2023-01-04	0.41565976982178726	0.4191562831401825
2023-01-04	0.4143845442662671	0.4198712706565857
2023-01-05	0.4169775028958247	0.41957998275756836
2023-01-05	0.41613797940510733	0.41853293776512146
2023-01-05	0.41584042677548577	0.41962525248527527
2023-01-05	0.4163823976365818	0.42141687870025635
2023-01-05	0.41658430834953925	0.41956979036331177
2023-01-05	0.41897535626613946	0.42024287581443787
2023-01-05	0.42514957333078274	0.42036405205726624
2023-01-05	0.4229498092475106	0.422394335269928
2023-01-05	0.42318360059935595	0.42689284682273865
2023-01-05	0.42138765794199834	0.4277971088886261
2023-01-05	0.42253536094196664	0.42699435353279114
2023-01-05	0.422832913571588	0.4261702299118042
2023-01-05	0.42311983932158	0.42618876695632935
2023-01-05	0.42446945303450545	0.42630451917648315
2023-01-05	0.42001679046981427	0.4266587495803833
2023-01-05	0.4218764944049478	0.4279037117958069
2023-01-05	0.42200401696049994	0.42572149634361267
2023-01-05	0.4226416297382599	0.42495307326316833
2023-01-05	0.42186586752531846	0.4256346523761749
2023-01-06	0.4185290273217076	0.42679232358932495
2023-01-06	0.41989989479389167	0.4258215129375458
2023-01-06	0.4208456870809023	0.42282918095588684
2023-01-06	0.41997428295129696	0.4230298697948456
2023-01-06	0.4175726081550674	0.4245283007621765
2023-01-06	0.41886908746984625	0.4236997365951538
2023-01-06	0.4214832998586625	0.4224536418914795
2023-01-06	0.4183908778865261	0.4218216836452484
2023-01-06	0.41778514574765413	0.4242509603500366
2023-01-06	0.4177107575902486	0.4231945872306824
2023-01-06	0.41849714668281934	0.4217088222503662
2023-01-06	0.41868843051614746	0.4213765263557434
2023-01-06	0.4180933252569048	0.42190682888031006
2023-01-06	0.41711565233100595	0.42294803261756897
2023-01-06	0.41646741267361664	0.4222322702407837
2023-01-06	0.4158829342940033	0.4211387038230896
2023-01-06	0.41490526136810446	0.42055317759513855
2023-01-06	0.4219827632012413	0.42047134041786194
2023-01-06	0.4242144079234014	0.4180983603000641
2023-01-07	0.4197936259975982	0.423504114151001
2023-01-07	0.42607411185853494	0.42689019441604614
2023-01-07	0.42555339475669757	0.42483311891555786
2023-01-07	0.4239168552937801	0.4283738136291504
2023-01-07	0.4250220507752308	0.42934614419937134
2023-01-07	0.4228435404512173	0.4281212389469147
2023-01-07	0.42110073219200633	0.4285655915737152
2023-01-07	0.421377031062369	0.4273111820220947
2023-01-07	0.4265310676825964	0.4256179928779602
2023-01-07	0.426010350580759	0.4252815842628479
2023-01-07	0.42436318423821195	0.42852678894996643
2023-01-07	0.4277106513214524	0.4308483302593231
2023-01-07	0.4280294577103324	0.42883485555648804
2023-01-07	0.42708366542332177	0.43042436242103577
2023-01-07	0.4275193674881243	0.43183964490890503
2023-01-07	0.4272324417381323	0.4315183758735657
2023-01-07	0.42519208084930027	0.4312894940376282
2023-01-07	0.4248095131826441	0.4312100112438202
2023-01-07	0.4257340517103963	0.4298135042190552
2023-01-08	0.42721118797887364	0.42878881096839905
2023-01-08	0.4252558421270762	0.42917442321777344
2023-01-08	0.42621226129371614	0.43053340911865234
2023-01-08	0.4247776325437561	0.4301659166812897
2023-01-08	0.4251283195715241	0.42977768182754517
2023-01-08	0.4267754859140711	0.42921262979507446
2023-01-08	0.4225247340623373	0.42861226201057434
2023-01-08	0.424618229349316	0.4299733638763428
2023-01-08	0.4289114887195673	0.4275202751159668
2023-01-08	0.43545764657123714	0.4277923107147217
2023-01-08	0.4304523862658206	0.43188709020614624
2023-01-08	0.42906026503437783	0.4373598098754883
2023-01-08	0.4296978778121381	0.43613991141319275
2023-01-08	0.4282738759418071	0.4339953064918518
2023-01-08	0.42697739662702827	0.4335140287876129
2023-01-08	0.4282632490621778	0.43263304233551025
2023-01-08	0.4284120253769886	0.4314488172531128
2023-01-08	0.4294109520621458	0.43174904584884644
2023-01-08	0.4278062932381163	0.4323037266731262
2023-01-08	0.42732808365479646	0.432900071144104
2023-01-09	0.42672235151592425	0.43191561102867126
2023-01-09	0.4287414586454979	0.4313660264015198
2023-01-09	0.42917716071030065	0.4308137893676758
2023-01-09	0.4308030732935888	0.4317612946033478
2023-01-09	0.4302823561917514	0.4327511787414551
2023-01-09	0.4308455808121061	0.43406611680984497
2023-01-09	0.4323120902009541	0.43424081802368164
2023-01-09	0.4307393120158126	0.4345853924751282
2023-01-09	0.4283057565806951	0.4357561469078064
2023-01-09	0.42907089191400716	0.4345765709877014
2023-01-09	0.4300166842010181	0.43296459317207336
2023-01-09	0.4277531588399697	0.43237611651420593
2023-01-09	0.43010169923805264	0.433602511882782
2023-01-09	0.43000605732138875	0.43229031562805176
2023-01-09	0.4296978778121381	0.432973176240921
2023-01-09	0.4315257011083834	0.4345312714576721
2023-01-09	0.4321208063676263	0.4330185353755951
2023-01-09	0.42904963815474856	0.4351552724838257
2023-01-09	0.4308349539324768	0.43482333421707153
2023-01-10	0.4294853402195513	0.4339095950126648
2023-01-10	0.426552321441855	0.4340573251247406
2023-01-10	0.426010350580759	0.43382763862609863
2023-01-10	0.4257340517103963	0.43149492144584656
2023-01-10	0.4244800799141348	0.4299927353858948
2023-01-10	0.42268413725677717	0.4300312399864197
2023-01-10	0.4226310028586306	0.42855143547058105
2023-01-10	0.42221655455308643	0.4266735017299652
2023-01-10	0.42206777823827585	0.4266462028026581
2023-01-10	0.42489452821967866	0.4257059097290039
2023-01-10	0.4230135705252865	0.4258805811405182
2023-01-10	0.42527709588633483	0.42760151624679565
2023-01-10	0.4256702904326201	0.42769908905029297
2023-01-10	0.4283907716177299	0.42838186025619507
2023-01-10	0.430080445478794	0.4293654263019562
2023-01-10	0.43057990882137276	0.4313810467720032
2023-01-10	0.42735996429368445	0.43395304679870605
2023-01-10	0.42554276787706824	0.4346848130226135
2023-01-10	0.4274130986918311	0.43231362104415894
2023-01-11	0.4260634849789056	0.4300680160522461
2023-01-11	0.4234811532289773	0.4305590093135834
2023-01-11	0.4246926175067215	0.43035006523132324
2023-01-11	0.42300294364565716	0.4281544089317322
2023-01-11	0.42519208084930027	0.4280271828174591
2023-01-11	0.4268498740714764	0.42720741033554077
2023-01-11	0.4271049191825804	0.4281703233718872
2023-01-11	0.42683924719184707	0.43006306886672974
2023-01-11	0.42667984399740694	0.43056467175483704
2023-01-11	0.4263079032103803	0.43079525232315063
2023-01-11	0.42796569643255644	0.43067899346351624
2023-01-11	0.42740247181220176	0.43037253618240356
2023-01-11	0.42678611279370043	0.43116819858551025
2023-01-11	0.42778503947885765	0.4313141107559204
2023-01-11	0.42618038065482816	0.4305545687675476
2023-01-11	0.4300166842010181	0.43111729621887207
2023-01-11	0.43132379039542623	0.4305242598056793
2023-01-11	0.4278700545158925	0.43295910954475403
2023-01-11	0.42920904134918864	0.4346004128456116
2023-01-12	0.4275193674881243	0.432974249124527
2023-01-12	0.4288796080806791	0.4323754608631134
2023-01-12	0.4304417593861913	0.4318391978740692
2023-01-12	0.42918778758993	0.4323699474334717
2023-01-12	0.42731745677516714	0.43352454900741577
2023-01-12	0.42611661937705225	0.4331859350204468
2023-01-12	0.4264247988863029	0.43169236183166504
2023-01-12	0.42528772276596416	0.43038275837898254
2023-01-12	0.4246607368678335	0.43034589290618896
2023-01-12	0.42496891637708417	0.42952078580856323
2023-01-12	0.4258828280252068	0.42831486463546753
2023-01-12	0.423980616571556	0.4286069869995117
2023-01-12	0.42442694551598814	0.42929497361183167
2023-01-12	0.42511769269189476	0.42847394943237305
2023-01-12	0.42519208084930027	0.4277046322822571
2023-01-12	0.4252983496455935	0.4284987449645996
2023-01-12	0.4260209774603883	0.4291055500507355
2023-01-12	0.4271367998214684	0.4290633201599121
2023-01-12	0.42717930733998566	0.4295557141304016
2023-01-12	0.4271367998214684	0.43040865659713745
2023-01-13	0.42756187500664183	0.4309613108634949
2023-01-13	0.42785942763626317	0.4308890700340271
2023-01-13	0.42768939756219376	0.4314572811126709
2023-01-13	0.4276362631640471	0.4315842390060425
2023-01-13	0.4273812180529431	0.4314667582511902
2023-01-13	0.4268073665529591	0.4313773512840271
2023-01-13	0.42682862031221774	0.43126583099365234
2023-01-13	0.4276362631640471	0.43073931336402893
2023-01-13	0.42781692011774564	0.430800199508667
2023-01-13	0.4262016344140868	0.4308100938796997
2023-01-13	0.4263079032103803	0.43128085136413574
2023-01-13	0.4260634849789056	0.4305999279022217
2023-01-13	0.42550026035855093	0.42997002601623535
2023-01-13	0.424331303599324	0.4297886788845062
2023-01-13	0.4246501099882042	0.4300019145011902
2023-01-13	0.42599972370112965	0.42855650186538696
2023-01-13	0.42554276787706824	0.42830488085746765
2023-01-13	0.4256702904326201	0.4292818307876587
2023-01-13	0.4260209774603883	0.429481565952301
2023-01-14	0.42504330453448946	0.42945894598960876
2023-01-14	0.42496891637708417	0.42963138222694397
2023-01-14	0.4247244981456095	0.4291725754737854
2023-01-14	0.4257340517103963	0.4289531707763672
2023-01-14	0.4264141720066736	0.42848119139671326
2023-01-14	0.42636103760852695	0.4291418492794037
2023-01-14	0.4269136353492523	0.4299035370349884
2023-01-14	0.42804008458996173	0.43013525009155273
2023-01-14	0.42563840979373213	0.4303304851055145
2023-01-14	0.42514957333078274	0.43129706382751465
2023-01-14	0.4250220507752308	0.4299370348453522
2023-01-14	0.4244163186363588	0.42920273542404175
2023-01-14	0.42455446807154007	0.4287817180156708
2023-01-14	0.42326861563639057	0.42855769395828247
2023-01-14	0.4244163186363588	0.4282180964946747
2023-01-14	0.42479888630301477	0.42793530225753784
2023-01-14	0.42495828949745484	0.42790716886520386
2023-01-14	0.42443757239561747	0.4285990595817566
2023-01-14	0.4204737462938757	0.4288063645362854
2023-01-15	0.42190837504383577	0.42823630571365356
2023-01-15	0.423406765071572	0.425697386264801
2023-01-15	0.4219296288030944	0.42528051137924194
2023-01-15	0.4223015695901213	0.4267490804195404
2023-01-15	0.42350240698823594	0.4262044429779053
2023-01-15	0.42654169456222574	0.42588794231414795
2023-01-15	0.42511769269189476	0.42681580781936646
